policy,budget,budget_feasible,contact_rate,incremental_spend_per_customer,gross_margin,email_cost,incremental_revenue,gross_profit,campaign_cost,net_profit,roi,value_per_1000,break_even_cost
propensity,0.9,True,0.9,0.5019070312500001,0.3,0.1,6424.410000000002,1927.3230000000003,1152.0000000000002,775.3230000000001,0.6730234374999999,60.57210937500001,0.16730234375000005
propensity,0.9,True,0.9,0.5019070312500001,0.5,0.02,6424.410000000002,3212.205000000001,230.40000000000003,2981.8050000000007,12.941861979166667,232.95351562500005,0.2788372395833334
propensity,0.9,True,0.9,0.5019070312500001,0.5,0.05,6424.410000000002,3212.205000000001,576.0000000000001,2636.205000000001,4.576744791666667,205.95351562500005,0.2788372395833334
propensity,0.9,True,0.9,0.5019070312500001,0.5,0.1,6424.410000000002,3212.205000000001,1152.0000000000002,2060.205000000001,1.7883723958333337,160.95351562500008,0.2788372395833334
propensity,0.9,True,0.9,0.5019070312500001,0.7,0.02,6424.410000000002,4497.087,230.40000000000003,4266.687000000001,18.518606770833333,333.3349218750001,0.39037213541666677
propensity,0.9,True,0.9,0.5019070312500001,0.7,0.05,6424.410000000002,4497.087,576.0000000000001,3921.0870000000004,6.807442708333332,306.3349218750001,0.39037213541666677
propensity,0.9,True,0.9,0.5019070312500001,0.7,0.1,6424.410000000002,4497.087,1152.0000000000002,3345.0870000000004,2.9037213541666667,261.334921875,0.39037213541666677
propensity,0.95,True,0.95,0.5710382812500002,0.3,0.02,7309.290000000003,2192.7870000000007,243.2,1949.5870000000007,8.016393914473687,152.31148437500005,0.18032787828947378
propensity,0.95,True,0.95,0.5710382812500002,0.3,0.05,7309.290000000003,2192.7870000000007,608.0,1584.7870000000007,2.606557565789475,123.81148437500006,0.18032787828947378
propensity,0.95,True,0.95,0.5710382812500002,0.3,0.1,7309.290000000003,2192.7870000000007,1216.0,976.7870000000007,0.8032787828947374,76.31148437500006,0.18032787828947378
propensity,0.95,True,0.95,0.5710382812500002,0.5,0.02,7309.290000000003,3654.6450000000013,243.2,3411.4450000000015,14.027323190789481,266.5191406250001,0.3005464638157896
propensity,0.95,True,0.95,0.5710382812500002,0.5,0.05,7309.290000000003,3654.6450000000013,608.0,3046.6450000000013,5.0109292763157915,238.0191406250001,0.3005464638157896
propensity,0.95,True,0.95,0.5710382812500002,0.5,0.1,7309.290000000003,3654.6450000000013,1216.0,2438.6450000000013,2.0054646381578958,190.51914062500012,0.3005464638157896
propensity,0.95,True,0.95,0.5710382812500002,0.7,0.02,7309.290000000003,5116.5030000000015,243.2,4873.303000000002,20.03825246710527,380.7267968750001,0.4207650493421054
propensity,0.95,True,0.95,0.5710382812500002,0.7,0.05,7309.290000000003,5116.5030000000015,608.0,4508.5030000000015,7.415300986842108,352.22679687500016,0.4207650493421054
propensity,0.95,True,0.95,0.5710382812500002,0.7,0.1,7309.290000000003,5116.5030000000015,1216.0,3900.5030000000015,3.207650493421054,304.7267968750001,0.4207650493421054
propensity,1.0,True,1.0,0.6710414062500001,0.3,0.02,8589.330000000002,2576.7990000000004,256.0,2320.7990000000004,9.065621093750002,181.31242187500004,0.201312421875
propensity,1.0,True,1.0,0.6710414062500001,0.3,0.05,8589.330000000002,2576.7990000000004,640.0,1936.7990000000004,3.0262484375000005,151.31242187500004,0.201312421875
propensity,1.0,True,1.0,0.6710414062500001,0.3,0.1,8589.330000000002,2576.7990000000004,1280.0,1296.7990000000004,1.0131242187500002,101.31242187500003,0.201312421875
propensity,1.0,True,1.0,0.6710414062500001,0.5,0.02,8589.330000000002,4294.665000000001,256.0,4038.665000000001,15.776035156250003,315.52070312500007,0.33552070312500004
propensity,1.0,True,1.0,0.6710414062500001,0.5,0.05,8589.330000000002,4294.665000000001,640.0,3654.665000000001,5.710414062500002,285.52070312500007,0.33552070312500004
propensity,1.0,True,1.0,0.6710414062500001,0.5,0.1,8589.330000000002,4294.665000000001,1280.0,3014.665000000001,2.355207031250001,235.52070312500007,0.33552070312500004
propensity,1.0,True,1.0,0.6710414062500001,0.7,0.02,8589.330000000002,6012.531000000001,256.0,5756.531000000001,22.486449218750003,449.7289843750001,0.46972898437500005
propensity,1.0,True,1.0,0.6710414062500001,0.7,0.05,8589.330000000002,6012.531000000001,640.0,5372.531000000001,8.394579687500002,419.72898437500004,0.46972898437500005
propensity,1.0,True,1.0,0.6710414062500001,0.7,0.1,8589.330000000002,6012.531000000001,1280.0,4732.531000000001,3.6972898437500006,369.7289843750001,0.46972898437500005
uplift_tree,0.05,True,0.05,-0.023407031249999998,0.3,0.02,-299.60999999999996,-89.88299999999998,12.8,-102.68299999999998,-8.022109374999998,-8.022109374999998,-0.14044218749999998
uplift_tree,0.05,True,0.05,-0.023407031249999998,0.3,0.05,-299.60999999999996,-89.88299999999998,32.00000000000001,-121.88299999999998,-3.8088437499999985,-9.522109375,-0.14044218749999998
uplift_tree,0.05,True,0.05,-0.023407031249999998,0.3,0.1,-299.60999999999996,-89.88299999999998,64.00000000000001,-153.88299999999998,-2.4044218749999993,-12.022109375,-0.14044218749999998
uplift_tree,0.05,True,0.05,-0.023407031249999998,0.5,0.02,-299.60999999999996,-149.80499999999998,12.8,-162.605,-12.703515624999998,-12.703515625,-0.23407031249999996
uplift_tree,0.05,True,0.05,-0.023407031249999998,0.5,0.05,-299.60999999999996,-149.80499999999998,32.00000000000001,-181.80499999999998,-5.681406249999998,-14.203515624999998,-0.23407031249999996
uplift_tree,0.05,True,0.05,-0.023407031249999998,0.5,0.1,-299.60999999999996,-149.80499999999998,64.00000000000001,-213.805,-3.340703124999999,-16.703515625,-0.23407031249999996
uplift_tree,0.05,True,0.05,-0.023407031249999998,0.7,0.02,-299.60999999999996,-209.72699999999995,12.8,-222.52699999999996,-17.384921874999996,-17.384921874999996,-0.3276984374999999
uplift_tree,0.05,True,0.05,-0.023407031249999998,0.7,0.05,-299.60999999999996,-209.72699999999995,32.00000000000001,-241.72699999999995,-7.553968749999997,-18.884921874999996,-0.3276984374999999
uplift_tree,0.05,True,0.05,-0.023407031249999998,0.7,0.1,-299.60999999999996,-209.72699999999995,64.00000000000001,-273.727,-4.276984374999999,-21.384921874999996,-0.3276984374999999
uplift_tree,0.1,True,0.1,-0.030505078124999994,0.3,0.02,-390.4649999999999,-117.13949999999997,25.6,-142.73949999999996,-5.575761718749998,-11.151523437499998,-0.09151523437499998
uplift_tree,0.1,True,0.1,-0.030505078124999994,0.3,0.05,-390.4649999999999,-117.13949999999997,64.00000000000001,-181.1395,-2.8303046874999995,-14.1515234375,-0.09151523437499998
uplift_tree,0.1,True,0.1,-0.030505078124999994,0.3,0.1,-390.4649999999999,-117.13949999999997,128.00000000000003,-245.1395,-1.9151523437499995,-19.1515234375,-0.09151523437499998
uplift_tree,0.1,True,0.1,-0.030505078124999994,0.5,0.02,-390.4649999999999,-195.23249999999996,25.6,-220.83249999999995,-8.626269531249998,-17.252539062499995,-0.15252539062499995
uplift_tree,0.1,True,0.1,-0.030505078124999994,0.5,0.05,-390.4649999999999,-195.23249999999996,64.00000000000001,-259.23249999999996,-4.0505078124999985,-20.2525390625,-0.15252539062499995
uplift_tree,0.1,True,0.1,-0.030505078124999994,0.5,0.1,-390.4649999999999,-195.23249999999996,128.00000000000003,-323.23249999999996,-2.5252539062499992,-25.252539062499995,-0.15252539062499995
uplift_tree,0.1,True,0.1,-0.030505078124999994,0.7,0.02,-390.4649999999999,-273.3254999999999,25.6,-298.92549999999994,-11.676777343749997,-23.353554687499997,-0.21353554687499993
uplift_tree,0.1,True,0.1,-0.030505078124999994,0.7,0.05,-390.4649999999999,-273.3254999999999,64.00000000000001,-337.3254999999999,-5.270710937499998,-26.353554687499994,-0.21353554687499993
uplift_tree,0.1,True,0.1,-0.030505078124999994,0.7,0.1,-390.4649999999999,-273.3254999999999,128.00000000000003,-401.3254999999999,-3.1353554687499985,-31.353554687499994,-0.21353554687499993
uplift_tree,0.15,True,0.15,0.06357421875000002,0.3,0.02,813.7500000000002,244.12500000000006,38.4,205.72500000000005,5.357421875000002,16.072265625000007,0.12714843750000004
uplift_tree,0.15,True,0.15,0.06357421875000002,0.3,0.05,813.7500000000002,244.12500000000006,96.0,148.12500000000006,1.5429687500000007,11.572265625000005,0.12714843750000004
uplift_tree,0.15,True,0.15,0.06357421875000002,0.3,0.1,813.7500000000002,244.12500000000006,192.0,52.12500000000006,0.2714843750000003,4.072265625000004,0.12714843750000004
uplift_tree,0.15,True,0.15,0.06357421875000002,0.5,0.02,813.7500000000002,406.8750000000001,38.4,368.47500000000014,9.595703125000004,28.78710937500001,0.21191406250000008
uplift_tree,0.15,True,0.15,0.06357421875000002,0.5,0.05,813.7500000000002,406.8750000000001,96.0,310.8750000000001,3.2382812500000013,24.287109375000007,0.21191406250000008
uplift_tree,0.15,True,0.15,0.06357421875000002,0.5,0.1,813.7500000000002,406.8750000000001,192.0,214.8750000000001,1.1191406250000007,16.787109375000007,0.21191406250000008
uplift_tree,0.15,True,0.15,0.06357421875000002,0.7,0.02,813.7500000000002,569.6250000000001,38.4,531.2250000000001,13.833984375000004,41.501953125000014,0.2966796875000001
uplift_tree,0.15,True,0.15,0.06357421875000002,0.7,0.05,813.7500000000002,569.6250000000001,96.0,473.6250000000001,4.933593750000001,37.00195312500001,0.2966796875000001
uplift_tree,0.15,True,0.15,0.06357421875000002,0.7,0.1,813.7500000000002,569.6250000000001,192.0,377.6250000000001,1.9667968750000007,29.501953125000007,0.2966796875000001
uplift_tree,0.2,True,0.2,0.07422539062500003,0.3,0.02,950.0850000000004,285.0255000000001,51.2,233.8255000000001,4.566904296875001,18.267617187500008,0.11133808593750004
uplift_tree,0.2,True,0.2,0.07422539062500003,0.3,0.05,950.0850000000004,285.0255000000001,128.00000000000003,157.02550000000005,1.2267617187500002,12.267617187500003,0.11133808593750004
uplift_tree,0.2,True,0.2,0.07422539062500003,0.3,0.1,950.0850000000004,285.0255000000001,256.00000000000006,29.025500000000022,0.11338085937500006,2.2676171875000017,0.11133808593750004
uplift_tree,0.2,True,0.2,0.07422539062500003,0.5,0.02,950.0850000000004,475.0425000000002,51.2,423.8425000000002,8.278173828125004,33.112695312500016,0.18556347656250005
uplift_tree,0.2,True,0.2,0.07422539062500003,0.5,0.05,950.0850000000004,475.0425000000002,128.00000000000003,347.04250000000013,2.7112695312500006,27.112695312500012,0.18556347656250005
uplift_tree,0.2,True,0.2,0.07422539062500003,0.5,0.1,950.0850000000004,475.0425000000002,256.00000000000006,219.04250000000013,0.8556347656250003,17.11269531250001,0.18556347656250005
uplift_tree,0.2,True,0.2,0.07422539062500003,0.7,0.02,950.0850000000004,665.0595000000002,51.2,613.8595000000001,11.989443359375002,47.95777343750001,0.25978886718750005
uplift_tree,0.2,True,0.2,0.07422539062500003,0.7,0.05,950.0850000000004,665.0595000000002,128.00000000000003,537.0595000000002,4.1957773437500006,41.95777343750001,0.25978886718750005
uplift_tree,0.2,True,0.2,0.07422539062500003,0.7,0.1,950.0850000000004,665.0595000000002,256.00000000000006,409.0595000000001,1.597888671875,31.95777343750001,0.25978886718750005
uplift_tree,0.25,True,0.25,0.07629726562500001,0.3,0.02,976.6050000000001,292.98150000000004,64.0,228.98150000000004,3.5778359375000006,17.889179687500004,0.09155671875000002
uplift_tree,0.25,True,0.25,0.07629726562500001,0.3,0.05,976.6050000000001,292.98150000000004,160.0,132.98150000000004,0.8311343750000002,10.389179687500004,0.09155671875000002
uplift_tree,0.25,True,0.25,0.07629726562500001,0.3,0.1,976.6050000000001,292.98150000000004,320.0,-27.01849999999996,-0.08443281249999987,-2.110820312499997,0.09155671875000002
uplift_tree,0.25,True,0.25,0.07629726562500001,0.5,0.02,976.6050000000001,488.30250000000007,64.0,424.30250000000007,6.629726562500001,33.148632812500004,0.15259453125000003
uplift_tree,0.25,True,0.25,0.07629726562500001,0.5,0.05,976.6050000000001,488.30250000000007,160.0,328.30250000000007,2.0518906250000004,25.648632812500004,0.15259453125000003
uplift_tree,0.25,True,0.25,0.07629726562500001,0.5,0.1,976.6050000000001,488.30250000000007,320.0,168.30250000000007,0.5259453125000002,13.148632812500004,0.15259453125000003
uplift_tree,0.25,True,0.25,0.07629726562500001,0.7,0.02,976.6050000000001,683.6235,64.0,619.6235,9.6816171875,48.408085937500005,0.21363234375000004
uplift_tree,0.25,True,0.25,0.07629726562500001,0.7,0.05,976.6050000000001,683.6235,160.0,523.6235,3.2726468750000004,40.908085937500005,0.21363234375000004
uplift_tree,0.25,True,0.25,0.07629726562500001,0.7,0.1,976.6050000000001,683.6235,320.0,363.62350000000004,1.1363234375000002,28.408085937500005,0.21363234375000004
uplift_tree,0.3,True,0.3,0.11745468750000003,0.3,0.02,1503.4200000000003,451.02600000000007,76.8,374.22600000000006,4.872734375000001,29.23640625,0.11745468750000002
uplift_tree,0.3,True,0.3,0.11745468750000003,0.3,0.05,1503.4200000000003,451.02600000000007,192.0,259.02600000000007,1.3490937500000004,20.236406250000005,0.11745468750000002
uplift_tree,0.3,True,0.3,0.11745468750000003,0.3,0.1,1503.4200000000003,451.02600000000007,384.0,67.02600000000007,0.17454687500000018,5.236406250000005,0.11745468750000002
uplift_tree,0.3,True,0.3,0.11745468750000003,0.5,0.02,1503.4200000000003,751.7100000000002,76.8,674.9100000000002,8.787890625000003,52.72734375000002,0.19575781250000004
uplift_tree,0.3,True,0.3,0.11745468750000003,0.5,0.05,1503.4200000000003,751.7100000000002,192.0,559.7100000000002,2.915156250000001,43.72734375000001,0.19575781250000004
uplift_tree,0.3,True,0.3,0.11745468750000003,0.5,0.1,1503.4200000000003,751.7100000000002,384.0,367.71000000000015,0.9575781250000004,28.727343750000014,0.19575781250000004
uplift_tree,0.3,True,0.3,0.11745468750000003,0.7,0.02,1503.4200000000003,1052.3940000000002,76.8,975.5940000000003,12.703046875000004,76.21828125000002,0.27406093750000005
uplift_tree,0.3,True,0.3,0.11745468750000003,0.7,0.05,1503.4200000000003,1052.3940000000002,192.0,860.3940000000002,4.481218750000001,67.21828125000002,0.27406093750000005
uplift_tree,0.3,True,0.3,0.11745468750000003,0.7,0.1,1503.4200000000003,1052.3940000000002,384.0,668.3940000000002,1.7406093750000007,52.21828125000002,0.27406093750000005
uplift_tree,0.35,True,0.35,0.15751640625,0.3,0.02,2016.2099999999998,604.8629999999999,89.6,515.2629999999999,5.750703124999999,40.254921874999994,0.1350140625
uplift_tree,0.35,True,0.35,0.15751640625,0.3,0.05,2016.2099999999998,604.8629999999999,223.99999999999997,380.86299999999994,1.70028125,29.754921874999997,0.1350140625
uplift_tree,0.35,True,0.35,0.15751640625,0.3,0.1,2016.2099999999998,604.8629999999999,447.99999999999994,156.863,0.35014062500000004,12.254921874999999,0.1350140625
uplift_tree,0.35,True,0.35,0.15751640625,0.5,0.02,2016.2099999999998,1008.1049999999999,89.6,918.5049999999999,10.251171874999999,71.758203125,0.2250234375
uplift_tree,0.35,True,0.35,0.15751640625,0.5,0.05,2016.2099999999998,1008.1049999999999,223.99999999999997,784.1049999999999,3.50046875,61.258203124999994,0.2250234375
uplift_tree,0.35,True,0.35,0.15751640625,0.5,0.1,2016.2099999999998,1008.1049999999999,447.99999999999994,560.105,1.2502343750000002,43.758203125,0.2250234375
uplift_tree,0.35,True,0.35,0.15751640625,0.7,0.02,2016.2099999999998,1411.3469999999998,89.6,1321.7469999999998,14.751640624999999,103.261484375,0.3150328125
uplift_tree,0.35,True,0.35,0.15751640625,0.7,0.05,2016.2099999999998,1411.3469999999998,223.99999999999997,1187.3469999999998,5.300656249999999,92.76148437499998,0.3150328125
uplift_tree,0.35,True,0.35,0.15751640625,0.7,0.1,2016.2099999999998,1411.3469999999998,447.99999999999994,963.3469999999998,2.1503281249999997,75.26148437499998,0.3150328125
uplift_tree,0.4,True,0.4,0.18131835937500004,0.3,0.02,2320.8750000000005,696.2625000000002,102.4,593.8625000000002,5.799438476562502,46.395507812500014,0.13598876953125003
uplift_tree,0.4,True,0.4,0.18131835937500004,0.3,0.05,2320.8750000000005,696.2625000000002,256.00000000000006,440.2625000000001,1.719775390625,34.39550781250001,0.13598876953125003
uplift_tree,0.4,True,0.4,0.18131835937500004,0.3,0.1,2320.8750000000005,696.2625000000002,512.0000000000001,184.26250000000005,0.35988769531250003,14.395507812500004,0.13598876953125003
uplift_tree,0.4,True,0.4,0.18131835937500004,0.5,0.02,2320.8750000000005,1160.4375000000002,102.4,1058.0375000000001,10.3323974609375,82.65917968750001,0.22664794921875003
uplift_tree,0.4,True,0.4,0.18131835937500004,0.5,0.05,2320.8750000000005,1160.4375000000002,256.00000000000006,904.4375000000002,3.532958984375,70.65917968750001,0.22664794921875003
uplift_tree,0.4,True,0.4,0.18131835937500004,0.5,0.1,2320.8750000000005,1160.4375000000002,512.0000000000001,648.4375000000001,1.2664794921875,50.65917968750001,0.22664794921875003
uplift_tree,0.4,True,0.4,0.18131835937500004,0.7,0.02,2320.8750000000005,1624.6125000000002,102.4,1522.2125,14.8653564453125,118.9228515625,0.31730712890625
uplift_tree,0.4,True,0.4,0.18131835937500004,0.7,0.05,2320.8750000000005,1624.6125000000002,256.00000000000006,1368.6125000000002,5.346142578125,106.92285156250001,0.31730712890625
uplift_tree,0.4,True,0.4,0.18131835937500004,0.7,0.1,2320.8750000000005,1624.6125000000002,512.0000000000001,1112.6125000000002,2.1730712890625,86.92285156250001,0.31730712890625
uplift_tree,0.45,True,0.45,0.24408046875000003,0.3,0.02,3124.2300000000005,937.2690000000001,115.20000000000002,822.0690000000001,7.136015625,64.224140625,0.1627203125
uplift_tree,0.45,True,0.45,0.24408046875000003,0.3,0.05,3124.2300000000005,937.2690000000001,288.00000000000006,649.269,2.2544062499999997,50.724140625,0.1627203125
uplift_tree,0.45,True,0.45,0.24408046875000003,0.3,0.1,3124.2300000000005,937.2690000000001,576.0000000000001,361.269,0.6272031249999999,28.224140625,0.1627203125
uplift_tree,0.45,True,0.45,0.24408046875000003,0.5,0.02,3124.2300000000005,1562.1150000000002,115.20000000000002,1446.9150000000002,12.560026041666667,113.04023437500003,0.27120052083333335
uplift_tree,0.45,True,0.45,0.24408046875000003,0.5,0.05,3124.2300000000005,1562.1150000000002,288.00000000000006,1274.1150000000002,4.4240104166666665,99.54023437500003,0.27120052083333335
uplift_tree,0.45,True,0.45,0.24408046875000003,0.5,0.1,3124.2300000000005,1562.1150000000002,576.0000000000001,986.1150000000001,1.7120052083333333,77.04023437500001,0.27120052083333335
uplift_tree,0.45,True,0.45,0.24408046875000003,0.7,0.02,3124.2300000000005,2186.9610000000002,115.20000000000002,2071.7610000000004,17.984036458333335,161.85632812500003,0.3796807291666667
uplift_tree,0.45,True,0.45,0.24408046875000003,0.7,0.05,3124.2300000000005,2186.9610000000002,288.00000000000006,1898.9610000000002,6.593614583333333,148.35632812500003,0.3796807291666667
uplift_tree,0.45,True,0.45,0.24408046875000003,0.7,0.1,3124.2300000000005,2186.9610000000002,576.0000000000001,1610.9610000000002,2.7968072916666666,125.85632812500003,0.3796807291666667
uplift_tree,0.5,True,0.5,0.32506875,0.3,0.02,4160.88,1248.264,128.0,1120.264,8.7520625,87.520625,0.19504125
uplift_tree,0.5,True,0.5,0.32506875,0.3,0.05,4160.88,1248.264,320.0,928.2639999999999,2.9008249999999998,72.520625,0.19504125
uplift_tree,0.5,True,0.5,0.32506875,0.3,0.1,4160.88,1248.264,640.0,608.2639999999999,0.9504124999999999,47.52062499999999,0.19504125
uplift_tree,0.5,True,0.5,0.32506875,0.5,0.02,4160.88,2080.44,128.0,1952.44,15.2534375,152.534375,0.32506875
uplift_tree,0.5,True,0.5,0.32506875,0.5,0.05,4160.88,2080.44,320.0,1760.44,5.501375,137.534375,0.32506875
uplift_tree,0.5,True,0.5,0.32506875,0.5,0.1,4160.88,2080.44,640.0,1440.44,2.2506875,112.53437500000001,0.32506875
uplift_tree,0.5,True,0.5,0.32506875,0.7,0.02,4160.88,2912.616,128.0,2784.616,21.7548125,217.548125,0.45509625
uplift_tree,0.5,True,0.5,0.32506875,0.7,0.05,4160.88,2912.616,320.0,2592.616,8.101925,202.548125,0.45509625
uplift_tree,0.5,True,0.5,0.32506875,0.7,0.1,4160.88,2912.616,640.0,2272.616,3.5509625,177.548125,0.45509625
uplift_tree,0.55,True,0.55,0.47658984375,0.3,0.02,6100.35,1830.105,140.8,1689.305,11.997904829545455,131.97695312500002,0.25995809659090907
uplift_tree,0.55,True,0.55,0.47658984375,0.3,0.05,6100.35,1830.105,352.00000000000006,1478.105,4.199161931818181,115.47695312500001,0.25995809659090907
uplift_tree,0.55,True,0.55,0.47658984375,0.3,0.1,6100.35,1830.105,704.0000000000001,1126.105,1.5995809659090907,87.97695312500001,0.25995809659090907
uplift_tree,0.55,True,0.55,0.47658984375,0.5,0.02,6100.35,3050.175,140.8,2909.375,20.66317471590909,227.294921875,0.4332634943181818
uplift_tree,0.55,True,0.55,0.47658984375,0.5,0.05,6100.35,3050.175,352.00000000000006,2698.175,7.665269886363635,210.794921875,0.4332634943181818
uplift_tree,0.55,True,0.55,0.47658984375,0.5,0.1,6100.35,3050.175,704.0000000000001,2346.175,3.332634943181818,183.29492187500003,0.4332634943181818
uplift_tree,0.55,True,0.55,0.47658984375,0.7,0.02,6100.35,4270.245,140.8,4129.445,29.32844460227272,322.612890625,0.6065688920454545
uplift_tree,0.55,True,0.55,0.47658984375,0.7,0.05,6100.35,4270.245,352.00000000000006,3918.245,11.131377840909089,306.112890625,0.6065688920454545
uplift_tree,0.55,True,0.55,0.47658984375,0.7,0.1,6100.35,4270.245,704.0000000000001,3566.245,5.065688920454544,278.612890625,0.6065688920454545
uplift_tree,0.6,True,0.6,0.49017187500000003,0.3,0.02,6274.200000000001,1882.2600000000002,153.6,1728.6600000000003,11.254296875000003,135.05156250000002,0.24508593750000002
uplift_tree,0.6,True,0.6,0.49017187500000003,0.3,0.05,6274.200000000001,1882.2600000000002,384.0,1498.2600000000002,3.9017187500000006,117.05156250000002,0.24508593750000002
uplift_tree,0.6,True,0.6,0.49017187500000003,0.3,0.1,6274.200000000001,1882.2600000000002,768.0,1114.2600000000002,1.4508593750000003,87.05156250000002,0.24508593750000002
uplift_tree,0.6,True,0.6,0.49017187500000003,0.5,0.02,6274.200000000001,3137.1000000000004,153.6,2983.5000000000005,19.423828125000004,233.08593750000003,0.40847656250000003
uplift_tree,0.6,True,0.6,0.49017187500000003,0.5,0.05,6274.200000000001,3137.1000000000004,384.0,2753.1000000000004,7.169531250000001,215.08593750000003,0.40847656250000003
uplift_tree,0.6,True,0.6,0.49017187500000003,0.5,0.1,6274.200000000001,3137.1000000000004,768.0,2369.1000000000004,3.0847656250000006,185.08593750000003,0.40847656250000003
uplift_tree,0.6,True,0.6,0.49017187500000003,0.7,0.02,6274.200000000001,4391.9400000000005,153.6,4238.34,27.593359375000002,331.1203125,0.5718671875000001
uplift_tree,0.6,True,0.6,0.49017187500000003,0.7,0.05,6274.200000000001,4391.9400000000005,384.0,4007.9400000000005,10.437343750000002,313.12031250000007,0.5718671875000001
uplift_tree,0.6,True,0.6,0.49017187500000003,0.7,0.1,6274.200000000001,4391.9400000000005,768.0,3623.9400000000005,4.718671875000001,283.1203125,0.5718671875000001
uplift_tree,0.65,True,0.65,0.5250363281250001,0.3,0.02,6720.465000000002,2016.1395000000005,166.4,1849.7395000000004,11.116222956730772,144.51089843750003,0.2423244591346154
uplift_tree,0.65,True,0.65,0.5250363281250001,0.3,0.05,6720.465000000002,2016.1395000000005,416.0,1600.1395000000005,3.846489182692309,125.01089843750005,0.2423244591346154
uplift_tree,0.65,True,0.65,0.5250363281250001,0.3,0.1,6720.465000000002,2016.1395000000005,832.0,1184.1395000000005,1.4232445913461544,92.51089843750003,0.2423244591346154
uplift_tree,0.65,True,0.65,0.5250363281250001,0.5,0.02,6720.465000000002,3360.232500000001,166.4,3193.832500000001,19.19370492788462,249.51816406250006,0.4038740985576924
uplift_tree,0.65,True,0.65,0.5250363281250001,0.5,0.05,6720.465000000002,3360.232500000001,416.0,2944.232500000001,7.077481971153849,230.0181640625001,0.4038740985576924
uplift_tree,0.65,True,0.65,0.5250363281250001,0.5,0.1,6720.465000000002,3360.232500000001,832.0,2528.232500000001,3.0387409855769243,197.5181640625001,0.4038740985576924
uplift_tree,0.65,True,0.65,0.5250363281250001,0.7,0.02,6720.465000000002,4704.325500000001,166.4,4537.925500000001,27.27118689903847,354.5254296875001,0.5654237379807693
uplift_tree,0.65,True,0.65,0.5250363281250001,0.7,0.05,6720.465000000002,4704.325500000001,416.0,4288.325500000001,10.308474759615386,335.02542968750004,0.5654237379807693
uplift_tree,0.65,True,0.65,0.5250363281250001,0.7,0.1,6720.465000000002,4704.325500000001,832.0,3872.325500000001,4.654237379807693,302.5254296875001,0.5654237379807693
uplift_tree,0.7,True,0.7,0.5709152343750001,0.3,0.02,7307.715000000002,2192.3145000000004,179.2,2013.1145000000004,11.233897879464289,157.27457031250003,0.2446779575892858
uplift_tree,0.7,True,0.7,0.5709152343750001,0.3,0.05,7307.715000000002,2192.3145000000004,447.99999999999994,1744.3145000000004,3.8935591517857158,136.27457031250003,0.2446779575892858
uplift_tree,0.7,True,0.7,0.5709152343750001,0.3,0.1,7307.715000000002,2192.3145000000004,895.9999999999999,1296.3145000000004,1.4467795758928579,101.27457031250003,0.2446779575892858
uplift_tree,0.7,True,0.7,0.5709152343750001,0.5,0.02,7307.715000000002,3653.857500000001,179.2,3474.657500000001,19.38982979910715,271.4576171875001,0.40779659598214296
uplift_tree,0.7,True,0.7,0.5709152343750001,0.5,0.05,7307.715000000002,3653.857500000001,447.99999999999994,3205.857500000001,7.15593191964286,250.4576171875001,0.40779659598214296
uplift_tree,0.7,True,0.7,0.5709152343750001,0.5,0.1,7307.715000000002,3653.857500000001,895.9999999999999,2757.857500000001,3.07796595982143,215.4576171875001,0.40779659598214296
uplift_tree,0.7,True,0.7,0.5709152343750001,0.7,0.02,7307.715000000002,5115.400500000001,179.2,4936.200500000001,27.545761718750008,385.6406640625001,0.5709152343750001
uplift_tree,0.7,True,0.7,0.5709152343750001,0.7,0.05,7307.715000000002,5115.400500000001,447.99999999999994,4667.400500000001,10.418304687500003,364.64066406250004,0.5709152343750001
uplift_tree,0.7,True,0.7,0.5709152343750001,0.7,0.1,7307.715000000002,5115.400500000001,895.9999999999999,4219.400500000001,4.709152343750001,329.64066406250004,0.5709152343750001
uplift_tree,0.75,True,0.75,0.6608906250000001,0.3,0.02,8459.400000000001,2537.82,192.0,2345.82,12.2178125,183.2671875,0.26435625
uplift_tree,0.75,True,0.75,0.6608906250000001,0.3,0.05,8459.400000000001,2537.82,480.00000000000006,2057.82,4.287125,160.7671875,0.26435625
uplift_tree,0.75,True,0.75,0.6608906250000001,0.3,0.1,8459.400000000001,2537.82,960.0000000000001,1577.8200000000002,1.6435625,123.26718750000002,0.26435625
uplift_tree,0.75,True,0.75,0.6608906250000001,0.5,0.02,8459.400000000001,4229.700000000001,192.0,4037.7000000000007,21.029687500000005,315.44531250000006,0.44059375000000006
uplift_tree,0.75,True,0.75,0.6608906250000001,0.5,0.05,8459.400000000001,4229.700000000001,480.00000000000006,3749.7000000000007,7.811875000000001,292.94531250000006,0.44059375000000006
uplift_tree,0.75,True,0.75,0.6608906250000001,0.5,0.1,8459.400000000001,4229.700000000001,960.0000000000001,3269.7000000000007,3.4059375000000003,255.44531250000009,0.44059375000000006
uplift_tree,0.75,True,0.75,0.6608906250000001,0.7,0.02,8459.400000000001,5921.580000000001,192.0,5729.580000000001,29.841562500000006,447.6234375000001,0.61683125
uplift_tree,0.75,True,0.75,0.6608906250000001,0.7,0.05,8459.400000000001,5921.580000000001,480.00000000000006,5441.580000000001,11.336625,425.1234375000001,0.61683125
